date_time,camera,video,trial,tank,group_ID,treatment,novel_numchases,novel_timechases,individual,latency,max_minus_lat
8/18/17,5,NA,2,9,4L,4,13,124455,8,NA,NA
9/29/17,5,1,1,10,4L_2,4,2,2970,8,NA,NA
8/16/17,2,NA,1,3,4M,4,0,0,8,NA,NA
9/29/17,2,1,1,3,4M_2,4,2,2630,8,NA,NA
10/1/17,2,2,2,3,4M_2,4,8,36251,8,NA,NA
10/3/17,2,1,3,3,4M_2,4,4,5298,8,NA,NA
8/16/17,2,NA,1,4,4N,4,11,55142,8,NA,NA
8/18/17,2,NA,2,4,4N,4,19,34909,8,NA,NA
8/20/17,2,2,3,4,4N,4,0,0,8,NA,NA
8/16/17,5,NA,1,9,4O,4,0,0,8,NA,NA
9/29/17,2,2,1,4,4O_2,4,7,11899,8,NA,NA
10/1/17,2,2,2,4,4O_2,4,24,20179,8,NA,NA
10/3/17,2,1,3,4,4O_2,4,38,78328,8,NA,NA
8/16/17,5,NA,1,10,4P,4,1,893,8,NA,NA
9/29/17,5,2,1,9,4P_2,4,11,32608,8,NA,NA
10/1/17,5,1,2,9,4P_2,4,14,38164,8,NA,NA
10/3/17,5,12,3,9,4P_2,4,8,16448,8,NA,NA
10/7/17,RH3,1,1,5,8A_3,8,7,4760,8,300,0
10/9/17,3,1,2,5,8A_3,8,15,21267,8,239,61
10/11/17,3,1,3,5,8A_3,8,30,58372,8,300,0
8/15/17,3,NA,1,5,8B,8,7,6192,8,NA,NA
9/28/17,3,1,1,6,8B_2,8,0,0,8,NA,NA
10/7/17,RH3,1,1,6,8B_3,8,7,4655,8,54,246
10/9/17,3,1,2,6,8B_3,8,22,28922,8,39,261
10/11/17,3,1,3,6,8B_3,8,23,17303,8,300,0
9/28/17,6,1,1,11,8C_2,8,5,4601,8,300,0
10/7/17,RH6,1,1,11,8C_3,8,0,0,8,37,263
10/9/17,6,1,2,11,8C_3,8,1,923,8,10,290
10/11/17,6,1,3,11,8C_3,8,2,5718,8,20,280
8/17/17,3,NA,2,6,8D,8,2,2183,8,8,292
8/15/17,3,NA,1,6,8D,8,3,8918,8,NA,NA
9/28/17,6,1,1,12,8D_2,8,14,36538,8,NA,NA
10/7/17,RH6,1,1,12,8D_3,8,0,0,8,46,254
8/15/17,6,NA,1,11,8E,8,1,2507,8,25,275
8/19/17,6,NA,3,11,8E,8,4,15681,8,300,0
8/17/17,6,NA,2,11,8E,8,NA,NA,8,NA,NA
9/28/17,3,2,1,5,8E_2,8,5,9098,8,300,0
9/30/17,3,1,2,5,8E_2,8,24,59813,8,300,0
10/2/17,3,1,3,7,8E_2,8,26,60476,8,26,274
10/7/17,RH3,2,1,5,8E_3,8,1,6300,8,300,0
10/9/17,3,2,2,5,8E_3,8,17,44906,8,77,223
8/15/17,3,NA,1,6,8F,8,4,9357,8,NA,NA
8/17/17,3,NA,2,6,8F,8,4,3505,8,9,291
8/19/17,3,NA,3,6,8F,8,0,0,8,NA,NA
9/28/17,3,2,1,6,8F_2,8,16,23998,8,NA,NA
9/30/17,3,1,2,6,8F_2,8,28,47910,8,NA,NA
8/15/17,6,NA,1,12,8G,8,0,0,8,23,277
8/19/17,6,NA,3,12,8G,8,2,2264,8,300,0
8/17/17,6,NA,2,12,8G,8,NA,NA,8,NA,NA
9/28/17,6,2,1,11,8G_2,8,6,5961,8,131,169
9/30/17,6,1,2,11,8G_2,8,3,4677,8,NA,NA
10/7/17,RH6,2,1,11,8G_3,8,7,5228,8,42,258
10/9/17,6,1,2,11,8G_3,8,11,13124,8,11,289
10/11/17,6,2,3,12,8G_3,8,5,6756,8,8,292
9/28/17,6,2,1,12,8H_2,8,3,8023,8,109,191
9/30/17,6,1,2,12,8H_2,8,28,80562,8,NA,NA
10/7/17,RH6,2,1,12,8H_3,8,0,0,8,19,281
10/9/17,6,2,2,12,8H_3,8,1,726,8,NA,NA
10/11/17,6,2,3,11,8H_3,8,0,0,8,6,294
8/16/17,3,NA,1,6,8I,8,0,0,8,11,289
9/29/17,3,1,1,5,8I_2,8,21,45706,8,NA,NA
10/1/17,3,1,2,5,8I_2,8,22,76964,8,300,0
10/8/17,3,1,1,5,8I_3,8,0,0,8,19,281
10/10/17,3,1,2,5,8I_3,8,0,0,8,5,295
10/12/17,3,1,3,5,8I_3,8,0,0,8,10,290
8/16/17,3,NA,1,5,8J,8,0,0,8,57,243
9/29/17,3,1,1,6,8J_2,8,1,1288,8,NA,NA
10/8/17,3,1,1,6,8J_3,8,1,585,8,NA,NA
10/10/17,3,1,2,6,8J_3,8,11,21360,8,NA,NA
10/12/17,3,1,3,6,8J_3,8,7,6064,8,NA,NA
8/16/17,6,NA,1,11,8K,8,0,0,8,15,285
8/18/17,6,NA,2,11,8K,8,6,12764,8,11,289
9/29/17,6,1,1,11,8K_2,8,0,0,8,23,277
10/1/17,6,1,2,11,8K_2,8,NA,NA,8,10,290
10/3/17,6,1,3,11,8K_2,8,1,508,8,5,295
10/8/17,6,1,1,11,8K_3,8,0,0,8,NA,NA
8/16/17,6,NA,1,12,8L,8,1,935,8,NA,NA
8/18/17,6,NA,2,12,8L,8,24,28337,8,141,159
8/20/17,6,1,3,12,8L,8,36,76919,8,300,0
9/29/17,6,1,1,12,8L_2,8,6,7885,8,51,249
10/1/17,6,1,2,12,8L_2,8,NA,NA,8,17,283
10/8/17,6,1,1,12,8L_3,8,1,695,8,196,104
10/10/17,6,1,2,12,8L_3,8,3,2357,8,140,160
10/12/17,6,1,3,12,8L_3,8,0,0,8,98,202
9/29/17,3,2,1,5,8M_2,8,7,1,8,22,278
10/1/17,3,2,2,5,8M_2,8,17,13003,8,4,296
10/3/17,3,1,3,5,8M_2,8,27,37081,8,32,268
9/29/17,3,2,1,6,8N_2,8,2,1589,8,148,152
10/1/17,3,2,2,6,8N_2,8,6,4233,8,21,279
10/3/17,3,1,3,6,8N_2,8,9,24859,8,NA,NA
8/16/17,3,NA,1,5,8O,8,1,2499,8,148,152
8/18/17,3,NA,2,5,8O,8,21,48429,8,59,241
8/20/17,3,1,3,5,8O,8,38,60598,8,300,0
9/29/17,6,2,1,11,8O_2,8,6,5434,8,151,149
10/1/17,6,2,2,11,8O_2,8,34,50342,8,NA,NA
10/3/17,6,2,3,11,8O_2,8,44,66265,8,300,0
8/16/17,3,NA,1,6,8P,8,0,0,8,NA,NA
9/29/17,6,2,1,12,8P_2,8,1,1130,8,47,253
10/1/17,6,2,2,12,8P_2,8,0,0,8,27,273
10/3/17,6,2,3,12,8P_2,8,0,0,8,29,271
